time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1609043672.97150540,0.01092783,0.00215818,0.00000557,3384.00000000,0.01222228,0.000000,0.000000
1609043673.07386470,0.01090463,0.00078932,0.00000204,3387.00000000,0.00450235,0.000000,0.000000
1609043673.17711830,0.01091019,0.00195396,0.00000544,3389.00000000,0.01244991,0.000000,0.000000
1609043673.28086686,0.01090650,0.00164232,0.00000438,3387.00000000,0.00987919,0.000000,0.000000
1609043673.38418746,0.01089326,0.00131973,0.00000329,3401.00000000,0.00720107,0.000000,0.000000
1609043673.48626566,0.01088986,0.00179777,0.00000456,3362.00000000,0.00993850,0.000000,0.000000
1609043673.55652595,0.01087009,0.00097233,0.00000242,3368.00000000,0.00531370,0.000000,0.000000
1609043673.65845537,0.01085522,0.00128605,0.00000305,3334.00000000,0.00666300,0.000000,0.000000
1609043673.76378870,0.01087990,0.00332068,0.00000828,3302.00000000,0.01786443,0.000000,0.000000
1609043673.86698985,0.01086190,0.00098916,0.00000267,3291.00000000,0.00574782,0.000000,0.000000
1609043673.96781969,0.01087392,0.00317390,0.00000615,3300.00000000,0.01429931,0.000000,0.000000
1609043674.07094908,0.01086187,0.00123147,0.00000327,3294.00000000,0.00741765,0.000000,0.000000
1609043674.17545390,0.01088509,0.00314530,0.00000820,3301.00000000,0.01754811,0.000000,0.000000
1609043674.27870989,0.01086985,0.00099314,0.00000256,3298.00000000,0.00648141,0.000000,0.000000
1609043674.38056874,0.01090112,0.00391190,0.00000903,3318.00000000,0.01993774,0.000000,0.000000
1609043674.48650956,0.01088928,0.00132621,0.00000341,3329.00000000,0.00745683,0.000000,0.000000
1609043674.55772638,0.01086984,0.00084639,0.00000245,3336.00000000,0.00521045,0.000000,0.000000
1609043674.65889454,0.01085775,0.00130285,0.00000344,3336.00000000,0.00732803,0.000000,0.000000
1609043674.76213741,0.01083974,0.00096338,0.00000261,3334.00000000,0.00556372,0.000000,0.000000
1609043674.86476827,0.01086780,0.00404501,0.00000953,3336.00000000,0.01911790,0.000000,0.000000
1609043674.96770334,0.01085550,0.00134447,0.00000332,3339.00000000,0.00722670,0.000000,0.000000
1609043675.07083106,0.01085414,0.00184928,0.00000490,3342.00000000,0.01045117,0.000000,0.000000
1609043675.17594600,0.01088766,0.00395497,0.00000987,3348.00000000,0.02084245,0.000000,0.000000
1609043675.27680516,0.01087013,0.00098710,0.00000251,3350.00000000,0.00564751,0.000000,0.000000
1609043675.37969661,0.01087669,0.00177234,0.00000458,3361.00000000,0.01283703,0.000000,0.000000
1609043675.48430586,0.01087336,0.00177335,0.00000433,3372.00000000,0.00987488,0.000000,0.000000
1609043675.58626938,0.01086559,0.00116584,0.00000296,3374.00000000,0.00852782,0.000000,0.000000
1609043675.65632892,0.01085168,0.00125223,0.00000303,3372.00000000,0.00665100,0.000000,0.000000
1609043675.75832510,0.01083932,0.00124058,0.00000331,3378.00000000,0.00709362,0.000000,0.000000
1609043675.86151958,0.01082715,0.00127944,0.00000333,3383.00000000,0.00712735,0.000000,0.000000
1609043675.96449757,0.01083420,0.00231150,0.00000609,3394.00000000,0.01298419,0.000000,0.000000
1609043676.06741977,0.01082183,0.00130130,0.00000314,3405.00000000,0.00703501,0.000000,0.000000
1609043676.17036605,0.01080748,0.00112565,0.00000297,3411.00000000,0.00640360,0.000000,0.000000
1609043676.27357697,0.01081949,0.00268580,0.00000684,3413.00000000,0.01451693,0.000000,0.000000
1609043676.37711525,0.01080700,0.00125570,0.00000324,3421.00000000,0.00695021,0.000000,0.000000
1609043676.47982049,0.01080602,0.00175331,0.00000466,3418.00000000,0.01050025,0.000000,0.000000
1609043676.58316040,0.01078540,0.00075624,0.00000199,3412.00000000,0.00437350,0.000000,0.000000
1609043676.68621254,0.01082487,0.00389779,0.00001025,3416.00000000,0.02313903,0.000000,0.000000
1609043676.75686240,0.01080522,0.00077865,0.00000222,3422.00000000,0.00465500,0.000000,0.000000
1609043676.85797381,0.01080606,0.00187984,0.00000516,3427.00000000,0.01106874,0.000000,0.000000
1609043676.96144938,0.01079435,0.00125730,0.00000331,3427.00000000,0.00710573,0.000000,0.000000
1609043677.06442499,0.01077869,0.00111787,0.00000287,3427.00000000,0.00582960,0.000000,0.000000
1609043677.16768861,0.01076360,0.00127097,0.00000289,3421.00000000,0.00598298,0.000000,0.000000
1609043677.27048111,0.01079739,0.00396578,0.00001050,3411.00000000,0.02154193,0.000000,0.000000
1609043677.37396026,0.01083256,0.00385986,0.00001050,3411.00000000,0.02204956,0.000000,0.000000
1609043677.47794080,0.01081438,0.00086789,0.00000234,3417.00000000,0.00499759,0.000000,0.000000
1609043677.57954741,0.01082772,0.00270180,0.00000706,3424.00000000,0.01511075,0.000000,0.000000
1609043677.65609598,0.01081039,0.00101938,0.00000237,3435.00000000,0.00523147,0.000000,0.000000
1609043677.75680280,0.01081767,0.00268509,0.00000645,3434.00000000,0.01316858,0.000000,0.000000
1609043677.85947061,0.01079996,0.00093910,0.00000231,3412.00000000,0.00506105,0.000000,0.000000
1609043677.96243834,0.01078816,0.00129873,0.00000347,3420.00000000,0.00695291,0.000000,0.000000
1609043678.06573820,0.01080929,0.00333235,0.00000787,3424.00000000,0.01769691,0.000000,0.000000
1609043678.16895056,0.01079601,0.00114870,0.00000299,3427.00000000,0.00645366,0.000000,0.000000
1609043678.27199602,0.01079703,0.00198217,0.00000520,3420.00000000,0.01113289,0.000000,0.000000
1609043678.37583947,0.01079322,0.00174705,0.00000439,3425.00000000,0.00953766,0.000000,0.000000
1609043678.47807264,0.01082751,0.00399145,0.00000981,3383.00000000,0.02214383,0.000000,0.000000
1609043678.58135939,0.01081180,0.00103727,0.00000255,3392.00000000,0.00561324,0.000000,0.000000
1609043678.68429303,0.01082734,0.00286701,0.00000692,3379.00000000,0.01598626,0.000000,0.000000
1609043678.75619626,0.01081058,0.00097720,0.00000257,3390.00000000,0.00523032,0.000000,0.000000
1609043678.85654187,0.01079672,0.00109302,0.00000285,3384.00000000,0.00616708,0.000000,0.000000
1609043678.95932722,0.01079351,0.00185119,0.00000447,3386.00000000,0.00971875,0.000000,0.000000
1609043679.06299806,0.01079665,0.00231094,0.00000537,3392.00000000,0.01185159,0.000000,0.000000
1609043679.16572142,0.01078975,0.00151167,0.00000391,3393.00000000,0.00846367,0.000000,0.000000
1609043679.26883364,0.01078560,0.00167616,0.00000431,3396.00000000,0.00938265,0.000000,0.000000
1609043679.37214994,0.01077137,0.00111478,0.00000294,3404.00000000,0.00594731,0.000000,0.000000
1609043679.47657084,0.01076488,0.00141420,0.00000388,3410.00000000,0.00855900,0.000000,0.000000
1609043679.58475471,0.01075690,0.00152753,0.00000396,3411.00000000,0.00803377,0.000000,0.000000
1609043679.65591216,0.01074259,0.00116364,0.00000287,3422.00000000,0.00585028,0.000000,0.000000
1609043679.75636673,0.01073378,0.00141237,0.00000360,3427.00000000,0.00771311,0.000000,0.000000
1609043679.85911584,0.01074848,0.00290594,0.00000702,3413.00000000,0.01580519,0.000000,0.000000
1609043679.96872067,0.01073518,0.00107662,0.00000285,3406.00000000,0.00614487,0.000000,0.000000
1609043680.07202387,0.01072999,0.00161113,0.00000410,3408.00000000,0.00893558,0.000000,0.000000
1609043680.17570257,0.01072907,0.00216463,0.00000502,3381.00000000,0.01040877,0.000000,0.000000
1609043680.27789116,0.01072106,0.00143307,0.00000358,3370.00000000,0.00793442,0.000000,0.000000
1609043680.38102746,0.01070959,0.00115941,0.00000313,3370.00000000,0.00670595,0.000000,0.000000
1609043680.48449802,0.01070735,0.00178045,0.00000456,3375.00000000,0.00992169,0.000000,0.000000
1609043680.55710387,0.01069050,0.00081986,0.00000218,3376.00000000,0.00477888,0.000000,0.000000
1609043680.65637922,0.01067936,0.00134839,0.00000335,3379.00000000,0.00675784,0.000000,0.000000
1609043680.75940800,0.01067261,0.00156425,0.00000411,3384.00000000,0.00828944,0.000000,0.000000
1609043680.86253643,0.01065930,0.00105542,0.00000274,3388.00000000,0.00594704,0.000000,0.000000
1609043680.96537185,0.01065751,0.00174991,0.00000458,3397.00000000,0.01002269,0.000000,0.000000
1609043681.06858206,0.01064421,0.00104985,0.00000273,3400.00000000,0.00590772,0.000000,0.000000
1609043681.17148590,0.01065398,0.00274058,0.00000647,3411.00000000,0.01414103,0.000000,0.000000
1609043681.28264141,0.01064117,0.00111703,0.00000278,3409.00000000,0.00605525,0.000000,0.000000
1609043681.38566256,0.01063544,0.00152489,0.00000391,3405.00000000,0.00858186,0.000000,0.000000
1609043681.45613337,0.01062295,0.00108718,0.00000284,3401.00000000,0.00612329,0.000000,0.000000
1609043681.55761862,0.01062264,0.00186510,0.00000485,3405.00000000,0.01051215,0.000000,0.000000
1609043681.66094875,0.01061164,0.00118559,0.00000305,3407.00000000,0.00663046,0.000000,0.000000
1609043681.76392150,0.01060930,0.00177158,0.00000485,3412.00000000,0.00975944,0.000000,0.000000
1609043681.86713791,0.01059708,0.00113615,0.00000282,3413.00000000,0.00615021,0.000000,0.000000
1609043681.97042441,0.01059928,0.00230026,0.00000505,3416.00000000,0.01139929,0.000000,0.000000
1609043682.07382536,0.01059997,0.00142492,0.00000373,3350.00000000,0.01085543,0.000000,0.000000
1609043682.17654657,0.01059064,0.00123334,0.00000325,3361.00000000,0.00716446,0.000000,0.000000
1609043682.27934408,0.01058495,0.00158090,0.00000415,3353.00000000,0.00849165,0.000000,0.000000
1609043682.38263655,0.01057659,0.00131754,0.00000343,3344.00000000,0.00749052,0.000000,0.000000
1609043682.48580694,0.01057328,0.00165959,0.00000432,3356.00000000,0.00935063,0.000000,0.000000
1609043682.55583525,0.01055768,0.00088441,0.00000235,3358.00000000,0.00476996,0.000000,0.000000
1609043682.65798497,0.01055304,0.00157205,0.00000408,3362.00000000,0.00882699,0.000000,0.000000
1609043682.76082230,0.01054377,0.00126068,0.00000330,3372.00000000,0.00708614,0.000000,0.000000
1609043682.86388707,0.01053799,0.00156055,0.00000384,3358.00000000,0.00837432,0.000000,0.000000
1609043682.96690273,0.01052954,0.00136976,0.00000333,3357.00000000,0.00736028,0.000000,0.000000
1609043683.07038522,0.01052771,0.00184532,0.00000485,3361.00000000,0.00984113,0.000000,0.000000
1609043683.17366862,0.01052056,0.00140067,0.00000359,3365.00000000,0.00782643,0.000000,0.000000
1609043683.27680230,0.01051893,0.00174106,0.00000461,3362.00000000,0.00990118,0.000000,0.000000
1609043683.37980413,0.01052034,0.00211753,0.00000501,3366.00000000,0.01105318,0.000000,0.000000
1609043683.48296762,0.01051780,0.00189311,0.00000431,3357.00000000,0.00955360,0.000000,0.000000
1609043683.58587646,0.01050690,0.00111309,0.00000293,3364.00000000,0.00635313,0.000000,0.000000
1609043683.66196871,0.01049611,0.00112349,0.00000293,3366.00000000,0.00637483,0.000000,0.000000
1609043683.75977802,0.01048464,0.00108670,0.00000283,3367.00000000,0.00609130,0.000000,0.000000
1609043683.86224174,0.01048995,0.00225366,0.00000581,3357.00000000,0.01253224,0.000000,0.000000
1609043683.96553111,0.01048110,0.00124908,0.00000327,3356.00000000,0.00707324,0.000000,0.000000
1609043684.06993723,0.01047491,0.00147162,0.00000370,3364.00000000,0.00808405,0.000000,0.000000
1609043684.17344260,0.01046417,0.00111614,0.00000294,3365.00000000,0.00630666,0.000000,0.000000
1609043684.27642584,0.01050889,0.00244359,0.00000627,3372.00000000,0.02786173,0.000000,0.000000
1609043684.37959671,0.01049679,0.00104873,0.00000264,3377.00000000,0.00579131,0.000000,0.000000
1609043684.48257613,0.01049855,0.00197071,0.00000511,3371.00000000,0.01118463,0.000000,0.000000
1609043684.58579469,0.01049055,0.00138017,0.00000355,3379.00000000,0.00736047,0.000000,0.000000
1609043684.65717411,0.01048212,0.00135239,0.00000354,3375.00000000,0.00717709,0.000000,0.000000
1609043684.75841284,0.01048056,0.00193549,0.00000449,3376.00000000,0.00987042,0.000000,0.000000
1609043684.86140275,0.01047445,0.00143050,0.00000374,3376.00000000,0.00806383,0.000000,0.000000
1609043684.96507978,0.01046534,0.00120997,0.00000315,3381.00000000,0.00686703,0.000000,0.000000
1609043685.06730723,0.01046375,0.00183421,0.00000446,3387.00000000,0.00983723,0.000000,0.000000
1609043685.17132235,0.01045949,0.00161731,0.00000400,3396.00000000,0.00876778,0.000000,0.000000
1609043685.27366638,0.01045978,0.00188316,0.00000488,3398.00000000,0.01057558,0.000000,0.000000
1609043685.37840438,0.01045005,0.00126644,0.00000315,3404.00000000,0.00656519,0.000000,0.000000
1609043685.47996616,0.01044123,0.00123413,0.00000315,3410.00000000,0.00691282,0.000000,0.000000
1609043685.58284569,0.01044364,0.00207441,0.00000530,3398.00000000,0.01140988,0.000000,0.000000
1609043685.68762565,0.01043539,0.00125252,0.00000327,3405.00000000,0.00711973,0.000000,0.000000
1609043685.75762105,0.01042253,0.00094746,0.00000243,3416.00000000,0.00524168,0.000000,0.000000
1609043685.85851407,0.01042249,0.00195814,0.00000476,3414.00000000,0.01040592,0.000000,0.000000
1609043685.96187282,0.01041333,0.00128723,0.00000311,3420.00000000,0.00670239,0.000000,0.000000
1609043686.06444240,0.01040290,0.00110324,0.00000284,3425.00000000,0.00616810,0.000000,0.000000
1609043686.16760135,0.01039013,0.00095572,0.00000233,3427.00000000,0.00519189,0.000000,0.000000
1609043686.27040172,0.01038879,0.00175237,0.00000458,3432.00000000,0.00984270,0.000000,0.000000
1609043686.37969422,0.01038425,0.00171462,0.00000409,3420.00000000,0.00852929,0.000000,0.000000
1609043686.48258877,0.01038280,0.00174451,0.00000456,3425.00000000,0.00978977,0.000000,0.000000
1609043686.58530617,0.01038904,0.00229897,0.00000595,3430.00000000,0.01294968,0.000000,0.000000
1609043686.65703535,0.01037827,0.00104617,0.00000276,3438.00000000,0.00594126,0.000000,0.000000
1609043686.75650811,0.01036366,0.00075730,0.00000198,3436.00000000,0.00433022,0.000000,0.000000
1609043686.85999179,0.01038968,0.00390821,0.00000979,3440.00000000,0.02116234,0.000000,0.000000
1609043686.96346068,0.01037446,0.00069594,0.00000189,3447.00000000,0.00405926,0.000000,0.000000
1609043687.06583643,0.01036979,0.00147886,0.00000393,3449.00000000,0.00842565,0.000000,0.000000
1609043687.16883588,0.01036098,0.00125280,0.00000330,3455.00000000,0.00669046,0.000000,0.000000
1609043687.27217770,0.01035556,0.00141602,0.00000375,3460.00000000,0.00808966,0.000000,0.000000
1609043687.37608671,0.01034638,0.00129206,0.00000291,3460.00000000,0.00650036,0.000000,0.000000
1609043687.48465967,0.01034768,0.00199062,0.00000509,3415.00000000,0.01089205,0.000000,0.000000
1609043687.58606911,0.01033772,0.00107731,0.00000284,3417.00000000,0.00614346,0.000000,0.000000
1609043687.65718412,0.01032926,0.00120511,0.00000314,3419.00000000,0.00675979,0.000000,0.000000
1609043687.75902677,0.01031976,0.00122411,0.00000286,3419.00000000,0.00629966,0.000000,0.000000
1609043687.86129880,0.01031742,0.00178580,0.00000423,3426.00000000,0.00932760,0.000000,0.000000
1609043687.96877480,0.01030865,0.00117100,0.00000305,3418.00000000,0.00658251,0.000000,0.000000
1609043688.07050276,0.01030090,0.00131112,0.00000341,3421.00000000,0.00699661,0.000000,0.000000
1609043688.17386127,0.01030001,0.00175722,0.00000455,3427.00000000,0.00992076,0.000000,0.000000
1609043688.27790332,0.01032291,0.00271994,0.00001015,3429.00000000,0.02012542,0.000000,0.000000
1609043688.37988019,0.01030960,0.00082693,0.00000209,3443.00000000,0.00459871,0.000000,0.000000
1609043688.48349142,0.01030057,0.00117096,0.00000292,3416.00000000,0.00641665,0.000000,0.000000
1609043688.58631992,0.01032568,0.00418500,0.00001023,3430.00000000,0.02114745,0.000000,0.000000
1609043688.66004395,0.01031264,0.00086223,0.00000229,3410.00000000,0.00467867,0.000000,0.000000
1609043688.76335955,0.01031074,0.00179108,0.00000432,3408.00000000,0.00949179,0.000000,0.000000
1609043688.86657858,0.01030014,0.00109456,0.00000256,3419.00000000,0.00569881,0.000000,0.000000
1609043688.96921372,0.01031541,0.00349706,0.00000813,3387.00000000,0.01695600,0.000000,0.000000
1609043689.07241392,0.01030428,0.00094614,0.00000252,3392.00000000,0.00545468,0.000000,0.000000
1609043689.17795563,0.01030834,0.00220388,0.00000546,3393.00000000,0.01207861,0.000000,0.000000
1609043689.27879643,0.01029939,0.00115223,0.00000294,3397.00000000,0.00638122,0.000000,0.000000
1609043689.38236666,0.01029463,0.00144952,0.00000373,3380.00000000,0.00820474,0.000000,0.000000
1609043689.48450518,0.01029031,0.00167225,0.00000372,3366.00000000,0.00838795,0.000000,0.000000
1609043689.55865979,0.01028366,0.00137690,0.00000336,3372.00000000,0.00735157,0.000000,0.000000
1609043689.65803409,0.01027377,0.00103211,0.00000268,3377.00000000,0.00590320,0.000000,0.000000
1609043689.75982141,0.01029412,0.00262183,0.00000829,3381.00000000,0.01930905,0.000000,0.000000
1609043689.86358929,0.01028064,0.00075909,0.00000196,3377.00000000,0.00429601,0.000000,0.000000
1609043689.97047591,0.01027104,0.00105335,0.00000274,3365.00000000,0.00599855,0.000000,0.000000
1609043690.07418895,0.01026993,0.00175831,0.00000457,3370.00000000,0.00977367,0.000000,0.000000
1609043690.17651558,0.01026010,0.00110446,0.00000263,3374.00000000,0.00586868,0.000000,0.000000
1609043690.28022051,0.01026085,0.00189891,0.00000457,3381.00000000,0.01059538,0.000000,0.000000
1609043690.38267851,0.01025547,0.00135577,0.00000355,3383.00000000,0.00784025,0.000000,0.000000
1609043690.48757958,0.01025836,0.00216719,0.00000524,3377.00000000,0.01155955,0.000000,0.000000
1609043690.55658603,0.01024846,0.00102402,0.00000267,3390.00000000,0.00578174,0.000000,0.000000
1609043690.65844798,0.01024026,0.00113662,0.00000292,3392.00000000,0.00653733,0.000000,0.000000
1609043690.76138878,0.01022854,0.00085756,0.00000228,3385.00000000,0.00491732,0.000000,0.000000
1609043690.86519122,0.01021730,0.00094251,0.00000253,3389.00000000,0.00511323,0.000000,0.000000
1609043690.96727347,0.01021939,0.00208558,0.00000509,3394.00000000,0.01117054,0.000000,0.000000
1609043691.07096291,0.01021341,0.00131335,0.00000343,3397.00000000,0.00748530,0.000000,0.000000
1609043691.17356181,0.01020974,0.00148977,0.00000392,3406.00000000,0.00853312,0.000000,0.000000
1609043691.27753091,0.01022174,0.00262580,0.00000635,3406.00000000,0.01572036,0.000000,0.000000
1609043691.38005328,0.01021231,0.00107436,0.00000264,3370.00000000,0.00588456,0.000000,0.000000
1609043691.48262644,0.01021194,0.00189330,0.00000463,3368.00000000,0.01003883,0.000000,0.000000
1609043691.58727360,0.01020741,0.00143303,0.00000376,3375.00000000,0.00812122,0.000000,0.000000
1609043691.65596795,0.01019925,0.00118862,0.00000319,3378.00000000,0.00643047,0.000000,0.000000
1609043691.76014161,0.01018596,0.00074514,0.00000199,3379.00000000,0.00403028,0.000000,0.000000
1609043691.86114097,0.01017719,0.00106738,0.00000284,3384.00000000,0.00610674,0.000000,0.000000
1609043691.96399665,0.01017146,0.00138897,0.00000337,3391.00000000,0.00750863,0.000000,0.000000
1609043692.06715965,0.01016539,0.00148186,0.00000364,3400.00000000,0.00733508,0.000000,0.000000
1609043692.17084932,0.01015776,0.00117515,0.00000304,3401.00000000,0.00659616,0.000000,0.000000
